,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,2.8290020845460556e-05,0.00041421640978791987,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,5.3950728715204075e-06,6.635991713253552e-06,8.271859019569333e-06,0.0,0.0,0.0
8,0.0,0.0,0.0,3.3374991448919216e-06,4.00841267014785e-06,3.4221428681381895e-06,3.3838547406105922e-06,0.0,0.0,0.0
9,0.0,0.0,3.7788570681717123e-06,2.78860742872518e-06,3.0050170747964066e-06,2.309609482954013e-06,2.2056824079308783e-06,0.0,0.0,0.0
