,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.000254610187609145,0.010769626654485916,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0005179269956659591,0.0026743046604411815,0.000148893462352248,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0012815996716384979,0.005062625202396734,0.0010163764318370423,3.3838547406105922e-06,0.0,0.0,0.0
9,0.0,0.0,0.0005101457042031812,0.0041856997505164955,0.0014153630422291076,7.15978939715744e-05,1.7645459263447027e-05,0.0,0.0,0.0
