,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,3.0235661090351797e-06,5.018291880617151e-06,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,2.466787949249712e-06,2.502650105888001e-06,3.4180033707303066e-06,0.0,0.0,0.0,0.0
9,0.0,0.0,2.8015904094091083e-06,2.3096212678764657e-06,2.0900739146139716e-06,2.2497097773518435e-06,2.432426306867782e-06,0.0,0.0,0.0
