,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,3.474472769975358e-06,3.251574095282845e-06,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,2.4521983910129763e-06,3.3328465568048037e-06,3.1292065807066285e-06,0.0,0.0,0.0,0.0
9,0.0,0.0,3.571780889058645e-06,2.7135512514707356e-06,2.8179121377378716e-06,2.4687552494690104e-06,2.090441749117432e-06,0.0,0.0,0.0
