,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,2.4687014624789077e-05,7.932360934819905e-05,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.000257168305667428,0.0009955753741159765,4.498897369877108e-05,0.0,0.0,0.0
8,0.0,0.0,0.0,0.000954667700007238,0.003382338528223672,0.0006124631699136518,2.057207633971227e-06,0.0,0.0,0.0
9,0.0,0.0,0.0004874280074431028,0.003905614117484335,0.0012175928495623603,6.029490610968734e-05,1.4997146273636663e-05,0.0,0.0,0.0
